text,len_content,middle category,dept
"교통안전을 위한 안전표시 재봉 설치에 대한 감사 저는 범어 4동 범어 SK 뷰에 살고 있는 입주자 대표입니다 먼저 구청장님 이하 관계 공무원 여러분에게도 감사하다는 말씀을 드립니다 이곳 범어 SK 뷰 아파트에 2009. 3월부터 입주가 시작되면서부터 아파트 진, 출입로가 왕복 2차선으로 교통량에 비해 많이 협소한 편인데다가 양쪽 상가 및 극히 일부 몰지각한 사람들의 불법 주, 정차로 인해 극심한 교통체증으로 심한 몸살을 앓아오던 중 이 교통체증 해소를 위해 수차례 설치를 건의 요청하였던바 금년 6월경에 구청에서 중앙분리 안전표시 재봉을 설치하여 우리 500여 세대는 다 같이 크게 환영하며 원활한 교통 흐름에 흐뭇해하고 있습니다 본 시설물에 대해 잘 관리할 것을 약속드리면서 다시 한번 더 감사하다는 말씀을 드립니다",1916,도시국,도시국 건축과
레미콘 및 아스콘 공장으로 인한 피해 7월 한 여름인데도 마음대로 창문을 열 수가 없습니다 왜냐고요 바로 인근에 있는 대왕레미콘 및 아스콘 공장 때문입니다 아스콘 공장에서 나는 냄새 ( 악취 ) 와 새벽 일찍 레미콘 공장으로 드나 더는 차량의 소음으로 인해 잠을 제대로 잘 수가 없습니다 도심의 주거지역 속에 이와 같은 공장이 있어도 되는 건지 된다면 법적 허용 기준은 어디까지이며 법적 허용 기준에 대한 구청의 조사 및 조치할 사항은 없는지 답변 부탁드립니다,694,도시국,도시국 교통과
"잠 좀 잡시다 ( ) 지금 이 시각 새벽 1시가 지났는데도 매호 체육공원에서 라이트를 밝혀놓고 농구를 하고 있어요 그 쿵쿵거리는 소리가 신경을 자극하여, 잠도 독서도 하기가 힘들어~ 현장을 찾아가서, 운동하시는 분께 사정을 얘기하고 라이트를 수동으로 끄고 들어와서 민원을 올립니다 주거 단지 내에 라이트 시설을 해놓고 밤새 소음을 발생해서야, 어찌 인근 주민들이 편히 쉴 수 있겠습니까 동사무소도 찾아가서 건의하고, 수성구청에 민원도 같은 제목으로 5번째 올립니다 제발 관리 좀 해주세요 아니면 라이트 시설이라도 철거해 주세요 잠 좀 잡시다",183,도시국,도시국 건설과
"도로 건설은 언제 되는지요 안녕하십니까 사월동에 거주하는 주민입니다 우방유쉘 아파트 공사현장 옆 공사하다가 중지된 도로는 도대체 언제 개통되는지요 몇 개월 전에 전화문의한바 1개의 업체가 현재 인수 예정이라서 곧 공사 재개되는데, 주민들을 위하여 도로부터 개통시켜준다고 한지가 벌써 몇 개월 되었습니다 사실 그대로 진솔하게 답변 부탁드립니다 가까운 거리를 두고 골목골목 사이를 돌아가는 게 보통 일이 아닙니다 신속한 답변 부탁드립니다",294,복지국,복지국 경제환경과
버스정류장 의자 위치 문제점 수고 많으십니다 자연과학 등 학교 후문 ( 스타디움 방면 ) 앞 버스승강장 의자가 인도 중앙 부분에 설치되어 있습니다 사람도 많이 다니고 자전거도 다니는 길인데 밤에 모르고 가다가 사고 날 수도 있고 중앙에 위치하여 기다리는 사람이 앉아있기도 불편할 뿐 아니라 통행하는 사람에게도 아주 불편하게 되어있습니다 길 뒷부분 가로수 사이에 빈자리도 넓은데 거기 설치하면 기다리는 사람뿐만 아니라 통행하는 사람도 편한데 한 번 생각해 봐서 옳다고 생각되면 의자 위치를 뒤로 이동하여 주시기 바랍니다 수고하십시오,376,복지국,복지국 생활지원과
"신매동 완충 녹지 재정비사업 ... 얼마 전 신매동 완충 녹지 재정비를 하고 난 후 쾌적한 환경에서 생활할 수 있도록 해준 관계자 여러분들에게 그곳에 사는 지역 주민으로서 감사하다는 말씀을 먼저 올립니다 그렇지만 유감스럽게도 몇 가지 아쉬운 부분이 있어 이곳에 글을 남깁니다 공사가 끝난지 얼마 되지 않아서 보강 작업을 할 계획이 있는지는 모르겠지만, 녹지대의 중앙으로 나있는 통행로에 빗물이 고여 통행에 불편을 주고 있고, 통행로 주변의 잔디가 말라죽어 있습니다 한번 확인하여 보시고, 보강하여 주시면 좋겠습니다 무더위에 건강하시기를 기원드립니다",426,도시국,도시국 건설과
목련아파트 뒤쪽 이면 도로에 가로등 불이 들어오지 않습니다 안녕하세요 더운 날씨에 수고가 많으십니다 다름이 아니라 목련아파트 뒤쪽 이면 도로에 가로등 불이 하나도 들어오지 않습니다 토요일 또는 일요일 비가 많이 온 뒤로 불이 나간 거 같고요 비록 제가 자주 다니지는 않지만 운동하시는 분들과 방과 후 학생들이 그 길을 이용하는데 불빛이 없어 너무 위험해 보입니다 더군다나 거리도 긴 편이고요 형편이 닿으시는 대로 조치를 취해 주셨으면 합니다 감사합니다,494,도시국,도시국 교통과
"수성 4가 대림 e 편한 아파트 주위 삼거리 주차단속 강화해 주세요, 교통사고 나고 있지 난 금요일 ( 7월 23일 ) 정오경, 수성 4가 대림 e 편한 아파트 입구의 늘 푸른 할인마트 삼거리에서 차량 충돌사고가 있어 사람이 다쳤습니다 그곳은 늘 무단으로 주정차하는 차량으로 사고의 위험이 아주 높습니다 길 건널목에도 주차 지를 않나, 이중주차까지 하고 있어 접촉사고와 인사사고 자전거 사고 등이 끊이질 않습니다 구청의 `` 카메라 단속차량 '' 을 집중 투입하여 사고를 예방해 주세요 그리고 대림 e 편한 아파트 정문 앞 골목에도 주정차 단속해 주세요 .....",250,교육문화국,교육문화국 문화체육과
가로등 수리 및 교체 요망 안녕하십니까 무더운 날씨에 직원 여러분 노고가 많으십니다 다름이 아니고 범어 3동 신천시장 건너편 범어천 반복 개도로 인 수성 태왕아너스 아파트 관리소 바로 앞에 있는 가로등 1곳이 불이 들어오지 않고 있습니다 이곳은 밤에 차가 다니지 않는 길이므로 다른 도로 보다 많이 어둡습니다 정문 앞 아파트 관리소 바로 앞에 있는 가로등이 불이 들어오지 않기 때문에 우리 아파트에 거주하지 않는 타인들이 방문하면 어두워서 정문을 찾기가 어렵다고들 합니다 공사다망하신 줄 나오나 이곳 가로등을 점검하셔서 수리 또는 등을 교체하여 주시면 감사하겠습니다 오늘도 좋은 하루 보내십시오,707,도시국,도시국 교통과
,85,도시국,도시국 공원녹지과
"수성구 욱수동 생수 터 천정 설치 요망 욱수골 입구 생수는 수성구청 민방의 과에서 비상 급수 목적으로, 평상시에는 주민 편의를 위해 생수를 제공하고 있는데 시지지역의 많은 주민들이 이 생수를 받아 마시고 있습니다 그런데 생수 터에 천정이 없어 비가 오는 날이면 비를 맞으면서 생수를 받고 있는데 불편한 점이 많습니다 지역 주민들뿐 만이 아니라 국수골을 이용하는 많은 등산객들이 불편을 호소하고 있으니 천정을 설치하여 주시기 바랍니다",259,도시국,도시국 교통과
,499,도시국,도시국 교통과
고양이를 없애주세요 저희 아파트에 도둑고양이가 많습니다 아침저녁으로 울음소리에 잠을 잘 수가 없습니다 담당자님께서 빠른 시일에 고양이를 퇴치해 주시기 바랍니다 무더운 날씨에 고생이 많으십니다 아파트 대표 올림,473,도시국,도시국 건축과
,856,도시국,도시국 건축과
"CCTV 설치를 요청합니다 더운데 고생이 많으십니다 내용은 다름이 아니라 저는 수성도서관 후문 쪽에 거주하는 주민입니다 아침에 오늘 출근하려고 하니까 제차 백미러가 정말 부서져 있었습니다. 접어놓았는데도 불구하고 말입니다 수성도서관 후문 쪽 골목은 이곳에 사는 주민뿐만이 아니라 도서관을 방문하는 사람들의 차들로 인하여 매일 주차난이 심각한 곳입니다. 주차난까지는 이해를 하는데 차가 부서져있어도 누구한테 하소연할 때가 없다는 것이 문제입니다. 경찰에 신고를 했지만 뾰족한 수가 없고 지자체에서 알아서 해야 한다고만 합니다. 몇 달 전에도 남편 백미러가 부서져 있어서 15만 원을 들여서 고치기까지 했습니다 .. 제 차도 또 돈을 들여서 고쳐야겠죠, , 꼭 검토해 보시고 설치가 되었으면 하는 바람입니다 수고하셔요",247,도시국,도시국 건설과
수성동 4가 수성 우방 팔레스 앞 소공원 가로등 켜주세요 안녕하세요 수성동 4가 수성 우방 팔레스와 골든 맨션 사이 ( 지하철 2호선 대구은행역 4번 출구 부근 )에 소공원이 있습니다 이름은 정확히 모르겠네요 요즘은 날씨가 무더워서 주민들이 이 공원을 많이 찾고 있습니다 그런데 저녁시간이 다 되어도 가로등이 점등이 되지 않네요 아이들도 많이 나와서 뛰어놀고 운동하는 사람들도 있는데 혹시라도 다치거나 사고가 나지 않을까 우려됩니다 몇 주 전에는 가로등 점등은 되었으나 저녁 7-8시경 소등이 되어 너무 이른 시간에 소 등이 되는 것이 아닌가 했으나 요 며칠 동안은 저녁에 전혀 점등조차 되지 않습니다 가로등 시설에 문제가 없다면 저녁시간 때 점등을 해 주시기 바랍니다,1207,도시국,도시국 교통과
,446,도시국,도시국 도시디자인과
"CCTV 설치를 요청합니다 더운 날씨 지역민을 위해 애쓰시는 여러분께 감사의 말씀드립니다 만촌 1동 272번지 만촌 화성파크스위트 앞 소방도로와 동문 초등학교 옆 소방도로에 CCTV 설치를 요청합니다 현재 이 지역은 KTX 지상화 공사로 인해 어수선한 분위기며 소방도로에 주차해 놓은 차량이 긁히고 백미러가 파손되며 작은 도난사고 ( 경찰서 신고는 하지 않은 상황 ) 가 빈번히 발생하고 있습니다 또한, 야간에 중고등학생들이 삼삼오오 모여 담배를 피우고 술을 먹고 시끄럽게 떠들고 행패를 부리는 일도 있어 이것을 본 어르신들이 훈계도 하시지만 소용이 없습니다 CCTV가 설치된다면 더 큰 문제를 미연에 방지할 수 있지 않겠습니까 귀청의 긍정적인 답변을 기다리겠습니다",379,도시국,도시국 교통과
"망월지 낙씨질 단속 바랍니다 수성구 안전 모니터 요원 한정사입니다 욱수동 망월지 ( 구 꺼 비 산란지 )는 작은 물고기는 물론이고 팔뚝만 한 잉어까지 서석하고 있는 연못인데 물고기 낚시를 금지하고 있는 조그만 표시가 한 군데 있으나 이를 무시하고 누가 보거나 말거나 대낮에도 낚시질을 하고 있는 염치없는 사람들이 보이는데 어두운 밤이면 더욱 심할 것 아닌가 하는 생각이 듭니다 제가 맡은 바 임무는 안전 모니터이지만 생태계를 파괴하는 행위도 우리의 생활에 악영향을 주는 것이라 이를 염려하는 마음에서 이 글을 씁니다 언제 누가 봐도 낚시금지구역이란 것이 뚜렷이 인지될 수 있도록, 이를 위반할 시에는 어떤 처벌을 받는다는 점을 강조해서 이를 널리 인식시키는 데 힘을 써주셨으면 하는 취지에서 이 글을 올립니다",460,도시국,도시국 건설과
,918,도시국,도시국 건축과
"정기적인 간담회 개최 요망 구정발전에 노심초사하시는 청장님 이하 여러 공무원들 모두 고생이 많으십니다 저는 전국 주택관리사협회 이사직과 우리 대구지역회 수성 지부장을 맡고 있으며 캐슬골드파크 ( 황금동 소재, 4,256세대 ) 총괄 관리사무소장으로 재직하고 있는 박현규입니다 다름 아니옵고 우리 주민 절반 이상에 공동주택에 살고 있는데 이러한 공동주택을 관리하는 관리사무소장들과 분기에 한 번씩 정기적인 간담회를 개최하여 주시길 간청 드리옵니다 공동주택 주민들의 애로사항을 정기적으로 수렴하여 경중 완급을 선별하여 구정에 반영한다면 우리 수성구 전체 주민 민원을 절반 이상 해결하는 결과가 아니겠습니까 여러 가지 업무가 바쁘신 줄 알지만 귀한 시간을 할애하시어 아파트 관리사무소장들과의 정기적인 간담회가 성공적으로 정착된다면 구민들의 삶의 질이 한 단계 더 업그레이드될 것으로 확신하는 바, 우리 수성구 293개 아파트 관리사무소장들의 소망이 꼭 이루어지길 간청 드리옵니다 감사합니다",499,도시국,도시국 건설과
